PA,PC,PA_DP,PC_DP,PC_pH,NaCl,phi,Vetv_block,Vetvl_liof,PA_idx,PC_idx,eps,eps1,eps2,eps3,PA_MaxAbsEStateIndex,PA_MaxEStateIndex,PA_MinAbsEStateIndex,PA_MinEStateIndex,PA_qed,PA_SPS,PA_MolWt,PA_HeavyAtomMolWt,PA_ExactMolWt,PA_NumValenceElectrons,PA_FpDensityMorgan1,PA_FpDensityMorgan2,PA_FpDensityMorgan3,PA_AvgIpc,PA_BalabanJ,PA_BertzCT,PA_Chi0,PA_Chi0n,PA_Chi0v,PA_Chi1,PA_Chi1n,PA_Chi1v,PA_Chi2n,PA_Chi2v,PA_Chi3n,PA_Chi3v,PA_Chi4n,PA_Chi4v,PA_HallKierAlpha,PA_Ipc,PA_Kappa1,PA_Kappa2,PA_Kappa3,PA_LabuteASA,PA_PEOE_VSA14,PA_SMR_VSA1,PA_SMR_VSA10,PA_SMR_VSA5,PA_SMR_VSA6,PA_SMR_VSA7,PA_SlogP_VSA1,PA_SlogP_VSA2,PA_SlogP_VSA3,PA_SlogP_VSA5,PA_SlogP_VSA6,PA_SlogP_VSA7,PA_TPSA,PA_EState_VSA1,PA_EState_VSA10,PA_EState_VSA2,PA_EState_VSA4,PA_EState_VSA5,PA_EState_VSA6,PA_EState_VSA7,PA_EState_VSA8,PA_VSA_EState1,PA_VSA_EState2,PA_VSA_EState3,PA_VSA_EState4,PA_VSA_EState5,PA_VSA_EState6,PA_VSA_EState7,PA_VSA_EState8,PA_VSA_EState9,PA_FractionCSP3,PA_HeavyAtomCount,PA_NOCount,PA_NumAromaticHeterocycles,PA_NumAromaticRings,PA_NumHAcceptors,PA_NumHeteroatoms,PA_NumRotatableBonds,PA_RingCount,PA_MolLogP,PA_MolMR,PA_fr_Al_COO,PA_fr_Ar_N,PA_fr_COO,PA_fr_COO2,PA_fr_C_O,PA_fr_C_O_noCOO,PA_fr_NH0,PA_fr_aryl_methyl,PA_fr_pyridine,PA_fr_quatN,PС_MaxAbsEStateIndex,PС_MaxEStateIndex,PС_MinAbsEStateIndex,PС_MinEStateIndex,PС_qed,PС_SPS,PС_MolWt,PС_HeavyAtomMolWt,PС_ExactMolWt,PС_NumValenceElectrons,PС_NumRadicalElectrons,PС_FpDensityMorgan1,PС_FpDensityMorgan2,PС_FpDensityMorgan3,PС_AvgIpc,PС_BalabanJ,PС_BertzCT,PС_Chi0,PС_Chi0n,PС_Chi0v,PС_Chi1,PС_Chi1n,PС_Chi1v,PС_Chi2n,PС_Chi2v,PС_Chi3n,PС_Chi3v,PС_Chi4n,PС_Chi4v,PС_HallKierAlpha,PС_Ipc,PС_Kappa1,PС_Kappa2,PС_Kappa3,PС_LabuteASA,PС_PEOE_VSA14,PС_SMR_VSA1,PС_SMR_VSA10,PС_SMR_VSA3,PС_SMR_VSA4,PС_SMR_VSA5,PС_SMR_VSA6,PС_SMR_VSA7,PС_SlogP_VSA1,PС_SlogP_VSA2,PС_SlogP_VSA3,PС_SlogP_VSA4,PС_SlogP_VSA5,PС_SlogP_VSA6,PС_SlogP_VSA7,PС_TPSA,PС_EState_VSA1,PС_EState_VSA10,PС_EState_VSA2,PС_EState_VSA4,PС_EState_VSA5,PС_EState_VSA6,PС_EState_VSA7,PС_EState_VSA8,PС_VSA_EState1,PС_VSA_EState2,PС_VSA_EState3,PС_VSA_EState4,PС_VSA_EState5,PС_VSA_EState6,PС_VSA_EState7,PС_VSA_EState8,PС_VSA_EState9,PС_FractionCSP3,PС_HeavyAtomCount,PС_NOCount,PС_NumAromaticHeterocycles,PС_NumAromaticRings,PС_NumHAcceptors,PС_NumHeteroatoms,PС_NumRotatableBonds,PС_RingCount,PС_MolLogP,PС_MolMR,PС_fr_Al_COO,PС_fr_Ar_N,PС_fr_COO,PС_fr_COO2,PС_fr_C_O,PС_fr_C_O_noCOO,PС_fr_NH0,PС_fr_Ndealkylation1,PС_fr_aryl_methyl,PС_fr_pyridine,PС_fr_quatN,PС_fr_unbrch_alkane,PA_canon,PC_canon,PA_embed,PC_embed,CONC,label
[*]C(C)(C[*])C(=O)[O-],[*][N+](C)(C)CCC[N+](C)(C)CCC[*],40,30,9.0,5,78,0.0,0,2,4,0.75,0,1,0,10.243472222222222,10.243472222222222,0.0532407407407407,-0.7986111111111109,0.4502538575862794,23.5,85.082,80.04199999999999,85.02950297991,34.0,2.5,3.0,3.0,1.6668127273868607,3.9084966379068455,100.21143267166842,6.784457050376174,3.5236033621142737,3.5236033621142737,3.504035844753885,1.5118016810571369,1.5118016810571369,1.0677875644551755,1.0677875644551755,0.348461712529338,0.348461712529338,0.0,0.0,-0.53,38.3366927298978,2.610921480426842,0.600159264681777,0.2950914053210928,36.78983322325914,35.63575031240701,9.901064578912528,5.969305287951849,19.76538044554264,0.0,0.0,5.106527394840706,5.969305287951849,4.794537184071822,6.923737199690624,0.0,12.841643245852016,40.13,5.969305287951849,9.901064578912528,5.917906046161393,6.923737199690624,0.0,0.0,6.923737199690624,0.0,0.2098148148148149,10.243472222222222,10.243472222222222,0.0,-1.0902777777777777,0.0,0.0,2.810185185185185,0.0,0.75,6.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,-0.5682,18.181,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.400685941043084,2.400685941043084,0.4670775856638951,0.4670775856638951,0.5085779301444189,15.666666666666666,172.31599999999997,148.12399999999997,172.19285160817998,72.0,0.0,1.0,1.5833333333333333,2.083333333333333,1.978026299518379,3.649618179002085,152.69121300752914,11.242640687119287,9.137067878119202,9.137067878119202,6.26776695296637,4.7375376800503455,4.7375376800503455,4.393327759287407,4.393327759287407,2.132210201541968,2.132210201541968,1.354804172794137,1.354804172794137,-0.08,587.4738109569586,8.515232389843668,3.346339285714285,4.728423353046612,77.75336888440107,76.97327818253422,9.382940588545102,0.0,0.0,0.0,19.765380445542643,47.82495714844648,0.0,0.0,57.207897736991576,0.0,0.0,12.84164324585202,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,41.85885305213485,6.923737199690624,0.0,28.19068793070876,2.37774927563618,1.353395061728395,0.0,0.0,0.0,0.0,2.9016971371882088,5.783796689972284,9.583361835474932,1.0,12.0,2.0,0.0,0.0,0.0,4.0,7.0,0.0,1.3512999999999995,52.85880000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,[*]CC([*])(C)C(=O)[O-],[*]CCC[N+](C)(C)CCC[N+]([*])(C)C,"[0.7492748, 0.33542478, 0.45589134, -1.0922142, -0.6252168, 0.03143055, -0.18920648, -0.9256124, -0.2352493, 1.3661096, 0.088386185, -0.7136596, 0.8142211, -0.69251233, -0.5140617, -1.3308085, -1.4787451, -1.0347179, -0.61217797, 0.20980504, 0.5519948, -0.30555156, 0.43549752, 0.73645496, -0.6943407, 1.2900106, 2.379989, -0.4053475, -0.60047674, 0.75651765, -0.29509187, -0.4407032, -0.23824535, -1.068334, 0.5439028, 0.28748718, 0.10501354, 0.7714693, 0.29541916, 0.29942977, -0.15481892, 0.095597245, 1.1882509, 1.6233646, 0.21159609, 1.971267, 0.7427785, 0.14087152, -0.25224215, -0.5881413, -0.8309023, -0.05113402, -0.46634832, -0.3618248, -0.59817135, -0.36310303, 0.24753205, 0.511704, -0.7261594, 0.13047516, -0.9321371, 0.014378979, 0.48720366, -0.060990322, -0.5229383, -0.25904116, -0.031022338, 0.1336498, -0.4491499, -0.9901902, -0.4371304, -0.08209987, -0.1410186, 0.24730027, -1.0726631, -0.33736107, -0.3820675, -0.3486743, 0.024113286, -0.36936757, 0.0042638043, -0.36878467, 0.29314238, 0.3394928, 0.17654425, 0.07489809, 0.37835175, 0.1430845, -0.07507675, 0.69869685, -1.2316415, 0.15497263, 1.3071283, 0.41316915, -0.76216197, 0.062063865, 0.065373294, 0.39843315, 0.3358606, 0.25723144, 0.5093628, 0.22419779, -1.091195, 0.93680054, 0.75345194, -1.2308482, 0.90843046, -0.8672071, -0.48061907, 0.46399906, -0.50866216, 0.028432528, 0.89697945, 0.2752383, 0.6043194, 0.7044793, -0.19238876, 0.5889161, -0.16589625, 0.12512873, -0.5411193, 0.59537154, -0.44030163, -0.95343673, -0.8706443, -0.070156336, 0.519006, -0.084831044, -0.45382038, -0.07633735, -0.250904, 0.10527359, -0.0007835229, -0.5485776, -1.5898848, 0.4166921, 0.4863791, -0.67389345, -0.21424615, -0.89405876, -0.16956222, 0.1624659, 0.047244754, -0.94584477, 0.31281954, 0.45982862, 0.18132578, 0.54569405, 0.052298505, -0.29077008, 1.1178093, -0.6537023, 0.8887525, -0.518661, 0.22644866, 0.041990053, 0.20950674, -0.99961907, -0.5979112, 0.24026749, 0.38401905, 0.10116577, -0.12913276, 0.13726266, 0.24312557, 0.06610936, 0.7341245, 0.065580145, 0.8672215, 1.024471, 0.19454896, 0.4922154, 0.25825647, 0.7068582, 0.40810943, 1.4359603, -0.23466985, -0.22060889, -0.900353, -0.016829202, -0.51825947, 0.9735841, 0.6350902, -0.32103974, 0.19689378, 0.013644105, 0.059436627, 0.63183594, -0.67469144, 0.2921278, -0.1584452, 0.47597754, -0.10525844, -0.026109513, -0.34784186, -1.3843161, 0.2309889, 0.24258463, 0.24231899, 0.82100743, 0.34780574, -0.5931141, 0.6150518, -1.1338336, -1.0246999, -0.21012938, 0.5130583, -0.043212295, -0.8968288, -0.5062398, 0.029727459, -1.8730028, 0.958072, -0.78709096, -0.59032184, 1.5709009, -0.15241292, 1.0750952, -0.2782786, 0.66132754, -0.43710256, 0.60734105, 0.17459251, -0.8328122, 0.79608035, -0.5792092, -0.25013813, 0.8923621, -0.024596317, -0.14287238, -1.4227667, 1.693648, 0.62942666, -0.05703185, 1.3555534, 0.76586425, 0.49781653, 0.015925907, -0.5137776, -0.9027176, -1.1301874, 0.3833521, -0.04773415, -0.37971047, -0.4475041, -1.0989511, -0.38613963, 0.103090264, 0.8516287, 0.22434957, -0.03135553, 0.122573696, 0.049410887, 0.69810367, 0.30227748, 0.16659959, -0.30843672, -0.46600237, 1.6236101, -0.26213259, 0.05798878, -0.6797092, 0.44650078, -0.07970025, -0.08200231, 0.122393526, -0.28309706, 0.43225598, -0.10419995, -1.2330507, -0.3068265, 0.03863858, -0.5268687, 0.20849973, -0.13760859, -0.27759838, 1.1645997, 0.03827066, -0.019623507, -0.802532, 0.5660254, -0.43010038, 1.3219709, 0.65581924, -0.105254024, -0.68531597, 0.21621557, 0.59363, 0.28515527, 0.3857409, -0.5238351, 0.36541575, 1.4879313, -0.34131202, 0.08373439, 0.038841058, 1.1610155, -0.825122, 0.027761772, 0.0733939, -0.44861513, -0.36070704, 0.21600536, -0.1824378, 0.2444156, -0.5282699, 0.8224832, -0.057084765, 0.8299184, -0.17135537, -0.15149623, 0.46515077, 0.33320037, 0.12727389, 0.9128385, -0.140353, -0.27616867, -0.5634785, 0.18551852, 0.61851585, 0.9077974, 0.5587077, 0.6543105, -0.96878976, -0.061558813, -0.027618403, 0.27312133, -0.354087, 0.47462496, 0.13733944, -0.33383825, -0.45489448, -0.44320148, 0.48741555, 0.6929399, 0.7768451, 0.23456208, -0.17109416, 0.6526176, -0.7155762, -0.36384556, 1.0763212, -0.24474013, -0.1394374, 1.6290082, 0.011445926, 0.9560658, 0.29303828, 0.39198843, 0.033930156, -0.6134361, -0.7800286, 0.23223661, 1.2457501, -0.071241416, 0.61109555, 0.004771925, -0.10578994, 0.23682849, 0.5288035, 0.467312, -0.19497749, -0.95559627, -0.6815638, 0.42334357, -0.29694772, -0.36948895, -0.28948408, -0.43045294, -0.013725031, 0.26249877, -0.5614801, 0.5626219, -0.41870648, -0.8564685, 0.059313424, -0.10034041, -0.73571616, 0.13837862, -0.6843437, 0.21701168, -0.42201182, -0.40217495, -0.21007411, -0.6509493, 0.80044395, -0.010589239, -0.58888906, -0.03279513, -0.09576271, -0.41115716, 0.12678899, -0.44575277, -0.33470422, -0.63085735, 0.7397171, 0.37331685, 0.19493666, 0.8157975, 0.075789735, 0.25145766, 0.7874293, -0.05909124, 0.801935, -0.05098694, -0.31667575, -0.8069857, 0.3758843, -1.022983, 0.25584957, 0.025815737, 0.16294055, 0.30881688, -0.8008995, 1.818379, -0.6990887, -0.23756912, -0.0032466764, -0.40758392, -0.25301808, 0.105101004, 0.77883863, 0.78092414, 0.39610657, 0.40795663, -0.21024902, 0.41713098, -0.036825847, 0.23959081, -0.13232595, -1.050146, -0.3784393, 0.12196296, 0.9124293, -0.51630473, -0.41098237, 0.11387927, -0.7309473, -1.1941068, -0.08460925, -0.4517323, 0.33979693, 0.17902924, -0.31857, -0.4015482, 0.010545219, -0.098103344, 0.026595613, -1.1605549, -0.26656836, -0.4173714, -0.22732176, -0.79853857, -0.26842073, -0.07568985, -1.4667177, -0.35307336, 0.76843935, 0.52386916, -1.4539247, -0.07551492, -0.2534951, -0.651692, 1.0199832, 0.17524625, 0.21944648, -0.87557566, 0.064962275, -0.22177255, 0.6313616, 1.1136396, 0.82916623, -0.9940062, 0.585105, 0.0016286032, 0.65709525, -0.66076195, 0.48309237, 0.21005335, 0.1939843, 1.0838991, -0.28824878, 0.29029673, 0.67514545, 0.0610232, -0.5081735, -1.0530207, 0.48401296, -0.13473733, -0.16343445, -0.19599646, -1.0652692, -0.811576, -0.3665951, -0.0152673945, -0.11348152, 0.062191896, 0.06843233, -0.07704694, -0.6345815, 0.2217704, 0.7273119, -0.3068345, 1.0950396, -0.06352347, 0.074848875, 0.36202982, -1.1448358, 0.3366027, -0.39489847, -0.044303216, -0.2254453, -0.9307378, 0.41073155, 0.34609514, -0.8764264, -0.78548133, -0.91459554, -0.41227376, 0.5751435, -0.7461305, 0.47689933, -0.7441611, -0.6335832, -0.76339084, -0.8958494, -0.052667446, 0.37732384, 0.06896022, 0.81198245, -1.3161303, 0.072765864, -0.19616543, 0.6043413, 0.29988983, -0.14739995, 0.26724505, 0.6232045, 1.5041151, 0.06079408, 0.27284202, 0.46729097, -0.6772325, 0.53726315, -0.2764316, 0.66003644, -0.052414168, 0.03492521, 0.11297208, 0.22527093, -0.10906495, 0.34631452, 0.7545334, 0.78383476, -0.42517933, 0.55272657, -0.19518934, -0.59946376, -0.35834366, -0.23028132, 0.23661591, 0.4996564, 1.6857921, -0.15198256, -0.56396204, -1.2954997, -0.2812126, -0.25554994, 0.46950868, 0.14172928, -0.52643096, 0.22018401, -0.21653609, -0.9313729, -0.969827, 0.43235412, -1.0603211, -0.5034273, -0.8876045, 0.43856615, 1.4739633, -1.0393288, 0.66352737, -0.993533, 1.0874796, -0.9777171, -0.16575819, -0.04722771, 1.2003441, 0.2417414, 0.37038943, -1.4964741, 0.69819653, -0.57817596, 0.40557244, -0.6850694, 1.3407323, -0.37574273, -0.18019421, 0.35024303]","[0.015644865, 0.14808306, -0.0503309, -0.07997085, 0.13794056, 0.9078249, -0.5446338, 0.92019916, -0.30876958, 0.56922716, 1.1336051, -0.05621837, 0.50619876, -1.8885714, -0.8245882, -0.7686155, -1.5271318, -1.1501362, 0.2922351, 1.0443205, -0.5655227, 0.207083, 0.78298163, 0.31289864, 0.14641789, 1.313252, 1.5434206, -0.55357903, -0.22635953, -0.5880116, -0.12184514, -0.15144603, 0.20138313, -0.63666433, -0.103511095, 0.11479871, -0.7162073, -0.117479324, -0.62289625, 0.42380396, 0.017017065, 0.869549, 1.2217398, 1.370352, 0.29331258, 0.746832, -0.09738058, -0.88540107, -0.94022316, -0.27606523, -0.4007967, -0.14657809, -0.6354184, 0.25405428, -0.6081916, 0.107327096, 1.0335987, -0.30521902, -1.1451657, 0.7934118, -0.092078134, 1.0940695, -0.12178785, -0.69294715, 0.38175294, 0.48246378, 0.57240874, 0.165321, 0.5666792, 0.7922381, 0.27272984, -0.13506632, -0.10270093, -0.94960266, -0.95590204, -0.27640978, 0.25776312, -0.67480224, 0.39775166, 0.79474765, -0.4791688, -0.24017976, 0.08277168, -0.056154914, 1.3888862, -0.5918964, 0.09260013, 1.3928907, -0.47982627, 0.5070417, -1.9378061, -0.33509177, 0.3653127, 0.35487002, 0.13971077, -1.1822225, -0.90772545, -0.043874487, 0.013327282, -0.12594853, -0.8722608, 1.0880866, 0.35870558, 0.89896786, 0.42324582, -0.27980325, -0.06328381, -0.74797565, -0.85801756, 0.5674974, 0.23992242, 0.9083043, -0.015631238, 0.25217175, 0.76950026, 0.36928514, -0.15930046, 0.042459767, -0.124232434, 0.25837165, -0.7453868, 0.6469947, -1.01111, -0.8214563, -0.03420426, -0.22207128, 0.68833405, 0.48668638, 0.38006553, 0.53239167, 0.47911608, 0.44344896, 0.906262, -0.1591488, -0.8245024, 0.91834533, -0.16651556, -0.18753311, -0.6118008, -0.31449035, -0.3956204, 1.0165569, 0.49665353, -0.99644077, 0.34480482, 0.4482626, 0.51654017, 0.09672483, 0.3430737, 0.0940819, 0.117901154, -0.8606853, 0.9915812, -0.43956473, -1.1189892, 0.96226114, -0.2432435, -1.0581088, -0.45579252, 0.051222224, 0.7126392, -0.9189427, 0.003359464, -0.28526792, 0.08096178, -0.42128107, -0.46348938, 0.8338179, 0.9368613, -0.18082403, -1.1867001, 0.38750127, -1.4675096, 0.38079587, 0.066272184, 1.32213, 1.0746421, -0.80299306, -0.83047813, -0.19793747, -0.27533734, 1.465303, -0.35955244, -0.09834602, -0.458795, 0.45070598, -0.27125907, 0.52531695, -0.028381502, 0.7175128, 0.5742777, 0.5884441, -0.11306203, -0.15057674, -0.6560136, -0.55794954, 0.06867393, -0.22314808, -0.03275604, 0.6205933, -0.36757922, -0.22369687, 0.066908784, -0.4968208, 0.9570983, -0.27326337, 0.06033999, 0.5201251, 0.5011167, 0.27385467, -0.58982414, 0.09642183, 0.4547218, 0.40444815, 0.61374366, 0.037427396, -0.19666965, 0.066982724, -0.35921732, -0.27391312, 0.122967675, -0.0058487924, -0.6361655, 0.034081236, 0.3503888, -0.32896885, -0.23916325, 1.1611923, 0.23696382, 0.7321827, -0.13836181, 1.9258057, 0.1971261, -0.31428176, 1.2216551, -0.64751834, -0.46036148, -0.33345848, -0.22058421, -0.26481077, -0.4980804, 0.19552024, 0.20592026, 0.63764304, 0.61062783, -0.38969103, 0.064688355, -0.07085917, -0.27571025, -0.15401198, 1.1922829, -0.3258349, -0.7535037, 0.31326398, -0.50408703, 0.10157342, -0.24562283, -0.48098075, 1.2190869, -0.14574355, 0.090880826, 0.507918, -0.6998891, 0.36718628, -0.3577922, 0.48603722, -0.18799187, 0.53941166, 0.9548225, -1.2833496, 0.498727, -0.41814098, -0.64942676, 0.44371334, 0.44535503, 0.035079796, 1.0549201, 0.053472042, -0.22933683, -0.2450975, 0.82354623, -1.9616672, 0.99281394, 0.046660967, -0.12765507, -0.06834793, -0.97422415, 0.09759192, 0.30323425, 0.13536759, -1.5586259, 0.94466746, 0.25298998, 0.40598506, -0.7820283, -0.36381143, 0.40265316, 0.16628247, -0.22082129, -0.35268512, -0.326698, -0.039765704, 0.4004795, 0.03824844, 0.30501232, 0.48622483, 0.76201755, -0.104829915, -0.9260799, 0.073439255, -1.13008, -0.16550718, -0.6301399, 1.0843472, 0.86650825, -0.093111776, 0.96280897, -0.036515206, -1.0066267, 0.85379744, 0.5430398, -0.1941672, 0.07718182, -0.37837145, 0.015549587, -0.38277003, 1.0958383, -0.027023401, 0.5698145, 0.12023861, -0.03355703, 0.14678189, 0.33018282, 0.017191626, 0.51878774, 1.6248897, -1.0806509, -0.27234453, 0.34161592, -0.07369718, -1.4056593, 0.43097466, 0.43089786, -0.4248236, 0.69944, 0.63169104, 1.2780801, -0.79086375, 0.11331703, -0.24988721, -0.769542, -0.5631286, 0.11956908, 0.20288756, 0.24570017, 0.49911475, -0.93135136, 0.16454124, 0.45217445, 0.2366668, -0.4511816, -0.94664615, -1.6685159, 1.1200874, 0.575878, -0.2973669, -0.8583203, -0.6005552, -0.29594803, 0.029205741, 0.464959, -0.32859772, -0.43821225, -0.7461629, -0.5072342, -0.07539574, 0.2742235, 0.25648323, 0.5739327, 0.20013948, -0.120122336, -0.5057433, -0.55346924, -0.6223615, -0.18545446, 0.7753756, -0.5932631, 0.70081407, -0.3524903, 0.32203066, 0.25623587, -0.2989593, -0.13274807, 0.4205189, -0.108643636, 0.35250914, 0.55487025, -1.3990614, -0.30369195, 1.4418837, 0.43551022, 0.034064177, -0.050679237, 0.54209435, 0.7746341, 0.45780995, 0.2900729, 1.1178901, -1.1650026, 0.13211773, -0.16378938, -0.19221452, 0.34609315, -1.3532535, 0.9739568, -0.82950515, 0.3306745, -1.3886333, 0.21841255, -0.33250317, 0.3662401, -0.55474865, 0.56663245, 0.30668142, -0.81283444, 0.42791355, 0.10580395, 0.9051659, 0.48599392, -0.70129645, -1.0857927, -0.9588718, -0.12931316, 0.26119268, 0.36792266, -0.78606576, -0.2862559, -0.070096865, -0.5785087, -0.1274863, -0.25463778, 0.19558021, -0.7975779, -0.32757685, -0.63933533, 0.041567203, 0.43650016, 0.73437697, -0.81974643, 0.89211357, 0.5767968, 1.0143327, -0.4835118, -0.23370346, -0.23957822, -0.0676216, -0.052130293, -0.6056273, 0.2130802, -1.6570141, 0.0673008, -0.09643067, -0.4218743, 0.4539371, -0.12610184, -0.12184214, -0.98660094, 0.30375892, -0.50715303, 0.92226493, -0.29327723, 1.2374389, 0.26322308, 0.4845979, -0.28704783, -0.63056636, 0.06091462, -0.85717, 0.038477276, -0.26312405, 1.5282727, 0.6438919, 0.1702268, 0.002007838, -0.9519958, 0.55360913, -0.40916517, 0.42578694, 0.026658231, 0.14998996, 0.2634596, -0.7929982, 1.0769877, -0.19525063, 0.26634395, -0.59778917, -1.6376396, -0.75915784, -0.2774067, -0.52602893, 0.6603508, -0.26180828, -0.270373, 0.85775155, 0.19897863, -0.2987363, 1.6386145, -0.5230742, -0.24971408, 0.39146346, -1.3732946, 0.12691635, 0.33361706, -0.11152545, -0.3077771, -0.3716437, -1.0132614, -0.680927, -0.2121071, 0.6130024, -1.145584, 0.052583758, -1.2387085, 0.26081154, 0.012107369, 0.29401562, -0.46758634, 0.25894803, -0.23974803, 1.1529723, -0.53941345, 0.9794886, 0.109702766, 0.44377464, 0.29407722, 1.0631417, 0.46804538, 0.86395806, 1.1613027, -1.4032086, -0.054885406, -0.38357067, -0.7282546, 0.4541544, 0.22142923, -0.35364613, -0.47658625, -0.3771371, 0.2868641, 0.8250678, -0.57884216, 0.49792072, 0.14128295, -0.13498265, -1.0529711, 0.86575675, 0.45820513, 0.35398915, 0.6092675, -0.25827092, -0.6678804, 1.6775048, -0.010011066, 0.5950101, -0.35600823, -1.8025241, 0.50336194, -1.2735205, -0.42478013, -0.5542984, 0.055318676, -0.5322624, 0.12866467, 0.80511034, -0.25037003, -0.26216272, -0.8292962, -1.2998353, 0.49070796, 0.7633572, 0.6657871, -0.58015907, 0.396844, -0.09113403, 0.5270936, -1.1087058, 0.5827233, -0.52464527, 0.14891621, -0.6448059, -0.104456164, -1.5182456, 0.6883268, 0.3948889, 0.27571335, -0.25860202, -0.35966352, -0.22293513, -0.16021289, 0.3831683]","[ 0.7492748   0.33542478  0.45589134 ... -0.22293513 -0.16021289
  0.3831683 ]",1
