PA,PC,phi,NaCl,PC_pH,PA_DP,PC_DP,Vetv_block,PA_idx,PC_idx,eps,eps2,label,PA_MaxAbsEStateIndex,PA_MaxEStateIndex,PA_MinAbsEStateIndex,PA_MinEStateIndex,PA_qed,PA_SPS,PA_MolWt,PA_HeavyAtomMolWt,PA_ExactMolWt,PA_NumValenceElectrons,PA_FpDensityMorgan1,PA_FpDensityMorgan2,PA_FpDensityMorgan3,PA_AvgIpc,PA_BalabanJ,PA_BertzCT,PA_Chi0,PA_Chi0n,PA_Chi0v,PA_Chi1,PA_Chi1n,PA_Chi1v,PA_Chi2n,PA_Chi2v,PA_Chi3n,PA_Chi3v,PA_Chi4n,PA_Chi4v,PA_HallKierAlpha,PA_Ipc,PA_Kappa1,PA_Kappa2,PA_Kappa3,PA_LabuteASA,PA_PEOE_VSA14,PA_SMR_VSA1,PA_SMR_VSA10,PA_SMR_VSA5,PA_SMR_VSA6,PA_SMR_VSA7,PA_SlogP_VSA2,PA_SlogP_VSA3,PA_SlogP_VSA5,PA_SlogP_VSA6,PA_SlogP_VSA7,PA_TPSA,PA_EState_VSA1,PA_EState_VSA10,PA_EState_VSA2,PA_EState_VSA4,PA_EState_VSA5,PA_EState_VSA6,PA_EState_VSA8,PA_VSA_EState1,PA_VSA_EState2,PA_VSA_EState3,PA_VSA_EState4,PA_VSA_EState5,PA_VSA_EState6,PA_VSA_EState7,PA_VSA_EState8,PA_VSA_EState9,PA_FractionCSP3,PA_HeavyAtomCount,PA_NOCount,PA_NumAromaticRings,PA_NumHAcceptors,PA_NumHeteroatoms,PA_NumRotatableBonds,PA_RingCount,PA_MolLogP,PA_MolMR,PA_fr_NH0,PA_fr_quatN,PС_MaxAbsEStateIndex,PС_MaxEStateIndex,PС_MinAbsEStateIndex,PС_MinEStateIndex,PС_qed,PС_SPS,PС_MolWt,PС_HeavyAtomMolWt,PС_ExactMolWt,PС_NumValenceElectrons,PС_NumRadicalElectrons,PС_FpDensityMorgan1,PС_FpDensityMorgan2,PС_FpDensityMorgan3,PС_AvgIpc,PС_BalabanJ,PС_BertzCT,PС_Chi0,PС_Chi0n,PС_Chi0v,PС_Chi1,PС_Chi1n,PС_Chi1v,PС_Chi2n,PС_Chi2v,PС_Chi3n,PС_Chi3v,PС_Chi4n,PС_Chi4v,PС_HallKierAlpha,PС_Ipc,PС_Kappa1,PС_Kappa2,PС_Kappa3,PС_LabuteASA,PС_PEOE_VSA14,PС_SMR_VSA1,PС_SMR_VSA10,PС_SMR_VSA3,PС_SMR_VSA5,PС_SMR_VSA6,PС_SlogP_VSA1,PС_SlogP_VSA2,PС_SlogP_VSA3,PС_SlogP_VSA5,PС_SlogP_VSA7,PС_TPSA,PС_EState_VSA1,PС_EState_VSA10,PС_EState_VSA2,PС_EState_VSA4,PС_EState_VSA8,PС_VSA_EState1,PС_VSA_EState2,PС_VSA_EState3,PС_VSA_EState4,PС_VSA_EState5,PС_VSA_EState6,PС_VSA_EState7,PС_VSA_EState8,PС_FractionCSP3,PС_HeavyAtomCount,PС_NOCount,PС_NumHAcceptors,PС_NumHeteroatoms,PС_NumRotatableBonds,PС_MolLogP,PС_MolMR,PС_fr_Al_COO,PС_fr_COO,PС_fr_COO2,PС_fr_C_O,PС_fr_C_O_noCOO,PС_fr_NH0,PС_fr_unbrch_alkane,PA_canon,PC_canon,PС_fr_pyridine,PA_fr_C_O,PA_fr_aryl_methyl,Vetvl_liof,PA_fr_pyridine,PС_VSA_EState9,PС_fr_Ndealkylation1,PA_fr_COO2,PС_SMR_VSA7,PA_EState_VSA7,PС_NumAromaticHeterocycles,PA_fr_Ar_N,PA_fr_C_O_noCOO,eps3,PС_NumAromaticRings,PС_RingCount,PС_SlogP_VSA6,PС_EState_VSA7,PA_fr_Al_COO,PС_fr_Ar_N,PС_fr_quatN,PС_fr_aryl_methyl,PС_EState_VSA6,eps1,PA_NumAromaticHeterocycles,PС_EState_VSA5,PС_SMR_VSA4,PA_SlogP_VSA1,PС_SlogP_VSA4,PA_fr_COO
C1[n+](C)(C)CC(C[*])C1C[*],[*]C(C(CCC([O-])=O)N[*])=O,75,5,9,2786,497,0,11,12,0.17839195979899497,1,1,2.415,2.415,0.6703240740740741,0.6703240740740741,0.48834202264319826,44.22222222222222,126.22299999999998,110.09499999999997,126.12772593208999,52.0,1.3333333333333333,1.7777777777777777,2.111111111111111,2.2453817388129327,2.546805989380092,122.05374780501027,8.483127663125442,6.4303412586254005,6.4303412586254005,5.087646838748428,3.4932092182223777,3.4932092182223777,3.8210391397590877,3.8210391397590877,2.124179700179102,2.124179700179102,1.642358181435112,1.642358181435112,-0.04,298.63577126212004,4.7262102402898405,1.5137904912657587,0.8765827550458581,58.25781983187527,57.35117412657819,4.483030857694624,0.0,13.847474399381248,27.18485677717953,0.0,31.667887634874155,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,29.408355761842557,13.847474399381248,14.09534396535438,2.667685185185185,0.0,0.0,0.0,2.337962962962963,0.0,0.0,6.331018518518519,4.83,1.0,9.0,1.0,0.0,0.0,3.0,2.0,1.0,1.244,38.436400000000006,1.0,1.0,10.86277777777778,10.86277777777778,0.0017129629629628607,-1.063425925925926,0.4652885756288683,15.555555555555555,128.107,122.05899999999998,128.03531663191,50.0,0.0,1.8888888888888888,2.5555555555555554,2.888888888888889,1.872628125553339,3.6976251278758037,161.8065198803332,8.85337115112852,4.71630870295431,4.71630870295431,5.074586062669972,2.451524385942557,2.451524385942557,1.5811205904819867,1.5811205904819867,0.7793957455563632,0.7793957455563632,0.32111426259404335,0.32111426259404335,-0.9000000000000001,189.13544068088723,4.9308175341142375,2.144233422611801,1.8103225174002546,52.65618813471224,51.568219126227916,14.69560176298435,12.255465811081404,5.733667477162185,18.88348407499998,0.0,10.84019487200289,18.297306640229365,9.589074368143644,12.841643245852019,0.0,69.22999999999999,5.969305287951849,14.69560176298435,18.748822975203524,0.0,5.733667477162185,-0.287157029478458,20.895684996220712,10.032907218442933,3.028703703703704,-1.063425925925926,-0.1315740740740743,0.691527777777778,0.0,0.6,9.0,4.0,4.0,6.0,5.0,-1.9850999999999992,26.171699999999994,1.0,1.0,1.0,2.0,2.0,0.0,0.0,[*]CCC1C[N+](C)(C)CC1[*],[*]NC(CCC(=O)[O-])C([*])=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[N+]([*])(CC(O)C[*])(C)C,[*]C(C(CCC([O-])=O)N[*])=O,74,5,9,6182,497,1,14,12,0.08039469427369783,1,1,9.280416666666667,9.280416666666667,0.039351851851851416,0.039351851851851416,0.5253898420941258,20.428571428571427,102.15700000000001,90.06099999999999,102.09134042408999,42.0,2.0,2.5714285714285716,2.7142857142857144,1.6159591873687869,3.467261091454156,81.51740514423761,7.491563831562721,4.885991022562637,4.885991022562637,3.954507021897173,2.285350427691641,2.285350427691641,1.9160668196336126,1.9160668196336126,0.5758974746364638,0.5758974746364638,0.4214982059327063,0.4214982059327063,-0.08,53.32665318316997,3.8663320069380673,1.2017292597512377,1.8996852551037455,44.75308690781536,43.67424108439706,10.006437125691184,0.0,13.027703587438927,20.640100371266954,0.0,36.75050388470644,0.0,0.0,0.0,6.923737199690624,20.23,0.0,5.106527394840706,6.103966387748303,18.368403336453678,0.0,0.0,14.09534396535438,0.7750462962962963,1.1322685185185186,9.280416666666667,0.0,0.0,0.0,0.039351851851851416,2.164027777777778,4.442222222222222,1.0,7.0,2.0,0.0,1.0,4.0,3.0,0.0,-0.14440000000000008,27.789199999999987,1.0,1.0,10.86277777777778,10.86277777777778,0.0017129629629628607,-1.063425925925926,0.4652885756288683,15.555555555555555,128.107,122.05899999999998,128.03531663191,50.0,0.0,1.8888888888888888,2.5555555555555554,2.888888888888889,1.872628125553339,3.6976251278758037,161.8065198803332,8.85337115112852,4.71630870295431,4.71630870295431,5.074586062669972,2.451524385942557,2.451524385942557,1.5811205904819867,1.5811205904819867,0.7793957455563632,0.7793957455563632,0.32111426259404335,0.32111426259404335,-0.9000000000000001,189.13544068088723,4.9308175341142375,2.144233422611801,1.8103225174002546,52.65618813471224,51.568219126227916,14.69560176298435,12.255465811081404,5.733667477162185,18.88348407499998,0.0,10.84019487200289,18.297306640229365,9.589074368143644,12.841643245852019,0.0,69.22999999999999,5.969305287951849,14.69560176298435,18.748822975203524,0.0,5.733667477162185,-0.287157029478458,20.895684996220712,10.032907218442933,3.028703703703704,-1.063425925925926,-0.1315740740740743,0.691527777777778,0.0,0.6,9.0,4.0,4.0,6.0,5.0,-1.9850999999999992,26.171699999999994,1.0,1.0,1.0,2.0,2.0,0.0,0.0,[*]CC(O)C[N+]([*])(C)C,[*]NC(CCC(=O)[O-])C([*])=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[N+]([*])(CC(O)C[*])(C)C,[*]C(C(CCC([O-])=O)N[*])=O,32,31,9,6182,497,1,14,12,0.08039469427369783,1,0,9.280416666666667,9.280416666666667,0.039351851851851416,0.039351851851851416,0.5253898420941258,20.428571428571427,102.15700000000001,90.06099999999999,102.09134042408999,42.0,2.0,2.5714285714285716,2.7142857142857144,1.6159591873687869,3.467261091454156,81.51740514423761,7.491563831562721,4.885991022562637,4.885991022562637,3.954507021897173,2.285350427691641,2.285350427691641,1.9160668196336126,1.9160668196336126,0.5758974746364638,0.5758974746364638,0.4214982059327063,0.4214982059327063,-0.08,53.32665318316997,3.8663320069380673,1.2017292597512377,1.8996852551037455,44.75308690781536,43.67424108439706,10.006437125691184,0.0,13.027703587438927,20.640100371266954,0.0,36.75050388470644,0.0,0.0,0.0,6.923737199690624,20.23,0.0,5.106527394840706,6.103966387748303,18.368403336453678,0.0,0.0,14.09534396535438,0.7750462962962963,1.1322685185185186,9.280416666666667,0.0,0.0,0.0,0.039351851851851416,2.164027777777778,4.442222222222222,1.0,7.0,2.0,0.0,1.0,4.0,3.0,0.0,-0.14440000000000008,27.789199999999987,1.0,1.0,10.86277777777778,10.86277777777778,0.0017129629629628607,-1.063425925925926,0.4652885756288683,15.555555555555555,128.107,122.05899999999998,128.03531663191,50.0,0.0,1.8888888888888888,2.5555555555555554,2.888888888888889,1.872628125553339,3.6976251278758037,161.8065198803332,8.85337115112852,4.71630870295431,4.71630870295431,5.074586062669972,2.451524385942557,2.451524385942557,1.5811205904819867,1.5811205904819867,0.7793957455563632,0.7793957455563632,0.32111426259404335,0.32111426259404335,-0.9000000000000001,189.13544068088723,4.9308175341142375,2.144233422611801,1.8103225174002546,52.65618813471224,51.568219126227916,14.69560176298435,12.255465811081404,5.733667477162185,18.88348407499998,0.0,10.84019487200289,18.297306640229365,9.589074368143644,12.841643245852019,0.0,69.22999999999999,5.969305287951849,14.69560176298435,18.748822975203524,0.0,5.733667477162185,-0.287157029478458,20.895684996220712,10.032907218442933,3.028703703703704,-1.063425925925926,-0.1315740740740743,0.691527777777778,0.0,0.6,9.0,4.0,4.0,6.0,5.0,-1.9850999999999992,26.171699999999994,1.0,1.0,1.0,2.0,2.0,0.0,0.0,[*]CC(O)C[N+]([*])(C)C,[*]NC(CCC(=O)[O-])C([*])=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[N+]([*])(CC(O)C[*])(C)C,[*]C(C(CCC([O-])=O)N[*])=O,24,55,9,6182,497,1,14,12,0.08039469427369783,1,0,9.280416666666667,9.280416666666667,0.039351851851851416,0.039351851851851416,0.5253898420941258,20.428571428571427,102.15700000000001,90.06099999999999,102.09134042408999,42.0,2.0,2.5714285714285716,2.7142857142857144,1.6159591873687869,3.467261091454156,81.51740514423761,7.491563831562721,4.885991022562637,4.885991022562637,3.954507021897173,2.285350427691641,2.285350427691641,1.9160668196336126,1.9160668196336126,0.5758974746364638,0.5758974746364638,0.4214982059327063,0.4214982059327063,-0.08,53.32665318316997,3.8663320069380673,1.2017292597512377,1.8996852551037455,44.75308690781536,43.67424108439706,10.006437125691184,0.0,13.027703587438927,20.640100371266954,0.0,36.75050388470644,0.0,0.0,0.0,6.923737199690624,20.23,0.0,5.106527394840706,6.103966387748303,18.368403336453678,0.0,0.0,14.09534396535438,0.7750462962962963,1.1322685185185186,9.280416666666667,0.0,0.0,0.0,0.039351851851851416,2.164027777777778,4.442222222222222,1.0,7.0,2.0,0.0,1.0,4.0,3.0,0.0,-0.14440000000000008,27.789199999999987,1.0,1.0,10.86277777777778,10.86277777777778,0.0017129629629628607,-1.063425925925926,0.4652885756288683,15.555555555555555,128.107,122.05899999999998,128.03531663191,50.0,0.0,1.8888888888888888,2.5555555555555554,2.888888888888889,1.872628125553339,3.6976251278758037,161.8065198803332,8.85337115112852,4.71630870295431,4.71630870295431,5.074586062669972,2.451524385942557,2.451524385942557,1.5811205904819867,1.5811205904819867,0.7793957455563632,0.7793957455563632,0.32111426259404335,0.32111426259404335,-0.9000000000000001,189.13544068088723,4.9308175341142375,2.144233422611801,1.8103225174002546,52.65618813471224,51.568219126227916,14.69560176298435,12.255465811081404,5.733667477162185,18.88348407499998,0.0,10.84019487200289,18.297306640229365,9.589074368143644,12.841643245852019,0.0,69.22999999999999,5.969305287951849,14.69560176298435,18.748822975203524,0.0,5.733667477162185,-0.287157029478458,20.895684996220712,10.032907218442933,3.028703703703704,-1.063425925925926,-0.1315740740740743,0.691527777777778,0.0,0.6,9.0,4.0,4.0,6.0,5.0,-1.9850999999999992,26.171699999999994,1.0,1.0,1.0,2.0,2.0,0.0,0.0,[*]CC(O)C[N+]([*])(C)C,[*]NC(CCC(=O)[O-])C([*])=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[N+]([*])(CC(O)C[*])(C)C,[*]C(C(CCC([O-])=O)N[*])=O,16,100,9,6182,497,1,14,12,0.08039469427369783,1,0,9.280416666666667,9.280416666666667,0.039351851851851416,0.039351851851851416,0.5253898420941258,20.428571428571427,102.15700000000001,90.06099999999999,102.09134042408999,42.0,2.0,2.5714285714285716,2.7142857142857144,1.6159591873687869,3.467261091454156,81.51740514423761,7.491563831562721,4.885991022562637,4.885991022562637,3.954507021897173,2.285350427691641,2.285350427691641,1.9160668196336126,1.9160668196336126,0.5758974746364638,0.5758974746364638,0.4214982059327063,0.4214982059327063,-0.08,53.32665318316997,3.8663320069380673,1.2017292597512377,1.8996852551037455,44.75308690781536,43.67424108439706,10.006437125691184,0.0,13.027703587438927,20.640100371266954,0.0,36.75050388470644,0.0,0.0,0.0,6.923737199690624,20.23,0.0,5.106527394840706,6.103966387748303,18.368403336453678,0.0,0.0,14.09534396535438,0.7750462962962963,1.1322685185185186,9.280416666666667,0.0,0.0,0.0,0.039351851851851416,2.164027777777778,4.442222222222222,1.0,7.0,2.0,0.0,1.0,4.0,3.0,0.0,-0.14440000000000008,27.789199999999987,1.0,1.0,10.86277777777778,10.86277777777778,0.0017129629629628607,-1.063425925925926,0.4652885756288683,15.555555555555555,128.107,122.05899999999998,128.03531663191,50.0,0.0,1.8888888888888888,2.5555555555555554,2.888888888888889,1.872628125553339,3.6976251278758037,161.8065198803332,8.85337115112852,4.71630870295431,4.71630870295431,5.074586062669972,2.451524385942557,2.451524385942557,1.5811205904819867,1.5811205904819867,0.7793957455563632,0.7793957455563632,0.32111426259404335,0.32111426259404335,-0.9000000000000001,189.13544068088723,4.9308175341142375,2.144233422611801,1.8103225174002546,52.65618813471224,51.568219126227916,14.69560176298435,12.255465811081404,5.733667477162185,18.88348407499998,0.0,10.84019487200289,18.297306640229365,9.589074368143644,12.841643245852019,0.0,69.22999999999999,5.969305287951849,14.69560176298435,18.748822975203524,0.0,5.733667477162185,-0.287157029478458,20.895684996220712,10.032907218442933,3.028703703703704,-1.063425925925926,-0.1315740740740743,0.691527777777778,0.0,0.6,9.0,4.0,4.0,6.0,5.0,-1.9850999999999992,26.171699999999994,1.0,1.0,1.0,2.0,2.0,0.0,0.0,[*]CC(O)C[N+]([*])(C)C,[*]NC(CCC(=O)[O-])C([*])=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1[n+](C)(C)CC(C[*])C1C[*],[*]C(C[*])C(=O)[O-],50,50,9,2786,1086,0,11,1,0.3898061737257717,1,0,2.415,2.415,0.6703240740740741,0.6703240740740741,0.48834202264319826,44.22222222222222,126.22299999999998,110.09499999999997,126.12772593208999,52.0,1.3333333333333333,1.7777777777777777,2.111111111111111,2.2453817388129327,2.546805989380092,122.05374780501027,8.483127663125442,6.4303412586254005,6.4303412586254005,5.087646838748428,3.4932092182223777,3.4932092182223777,3.8210391397590877,3.8210391397590877,2.124179700179102,2.124179700179102,1.642358181435112,1.642358181435112,-0.04,298.63577126212004,4.7262102402898405,1.5137904912657587,0.8765827550458581,58.25781983187527,57.35117412657819,4.483030857694624,0.0,13.847474399381248,27.18485677717953,0.0,31.667887634874155,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,29.408355761842557,13.847474399381248,14.09534396535438,2.667685185185185,0.0,0.0,0.0,2.337962962962963,0.0,0.0,6.331018518518519,4.83,1.0,9.0,1.0,0.0,0.0,3.0,2.0,1.0,1.244,38.436400000000006,1.0,1.0,9.921712962962964,9.921712962962964,0.03703703703703698,-0.7824074074074072,0.4204227437702691,19.2,71.055,68.031,71.01385291591001,28.0,0.0,2.6,3.2,3.2,1.6457113704075785,3.3434170589539596,73.33515884998701,5.8618073195657985,2.6009536313038994,2.6009536313038994,3.1807392125526213,1.1051717155225391,1.1051717155225391,0.5231597389607807,0.5231597389607807,0.16666666666666669,0.16666666666666669,0.0,0.0,-0.53,27.977093296928835,1.798837033645378,0.5057254621854761,0.25060486148478145,30.42489110886254,29.214928689481006,9.901064578912528,5.969305287951849,0.0,13.344558822616634,0.0,5.106527394840706,5.969305287951849,4.794537184071822,0.0,13.344558822616634,40.129999999999995,5.969305287951849,9.901064578912528,6.4208216229260096,6.923737199690624,0.0,0.3533333333333333,9.921712962962964,9.921712962962964,0.0,-0.7824074074074072,0.0,0.06944444444444442,1.0162037037037037,0.6666666666666666,5.0,2.0,2.0,4.0,2.0,-0.9583000000000002,13.564000000000002,1.0,1.0,1.0,1.0,1.0,0.0,0.0,[*]CCC1C[N+](C)(C)CC1[*],[*]CC([*])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[N+]([*])(CC(O)C[*])(C)C,[*]C(C(CCC([O-])=O)N[*])=O,40,22,9,6182,497,1,14,12,0.08039469427369783,1,0,9.280416666666667,9.280416666666667,0.039351851851851416,0.039351851851851416,0.5253898420941258,20.428571428571427,102.15700000000001,90.06099999999999,102.09134042408999,42.0,2.0,2.5714285714285716,2.7142857142857144,1.6159591873687869,3.467261091454156,81.51740514423761,7.491563831562721,4.885991022562637,4.885991022562637,3.954507021897173,2.285350427691641,2.285350427691641,1.9160668196336126,1.9160668196336126,0.5758974746364638,0.5758974746364638,0.4214982059327063,0.4214982059327063,-0.08,53.32665318316997,3.8663320069380673,1.2017292597512377,1.8996852551037455,44.75308690781536,43.67424108439706,10.006437125691184,0.0,13.027703587438927,20.640100371266954,0.0,36.75050388470644,0.0,0.0,0.0,6.923737199690624,20.23,0.0,5.106527394840706,6.103966387748303,18.368403336453678,0.0,0.0,14.09534396535438,0.7750462962962963,1.1322685185185186,9.280416666666667,0.0,0.0,0.0,0.039351851851851416,2.164027777777778,4.442222222222222,1.0,7.0,2.0,0.0,1.0,4.0,3.0,0.0,-0.14440000000000008,27.789199999999987,1.0,1.0,10.86277777777778,10.86277777777778,0.0017129629629628607,-1.063425925925926,0.4652885756288683,15.555555555555555,128.107,122.05899999999998,128.03531663191,50.0,0.0,1.8888888888888888,2.5555555555555554,2.888888888888889,1.872628125553339,3.6976251278758037,161.8065198803332,8.85337115112852,4.71630870295431,4.71630870295431,5.074586062669972,2.451524385942557,2.451524385942557,1.5811205904819867,1.5811205904819867,0.7793957455563632,0.7793957455563632,0.32111426259404335,0.32111426259404335,-0.9000000000000001,189.13544068088723,4.9308175341142375,2.144233422611801,1.8103225174002546,52.65618813471224,51.568219126227916,14.69560176298435,12.255465811081404,5.733667477162185,18.88348407499998,0.0,10.84019487200289,18.297306640229365,9.589074368143644,12.841643245852019,0.0,69.22999999999999,5.969305287951849,14.69560176298435,18.748822975203524,0.0,5.733667477162185,-0.287157029478458,20.895684996220712,10.032907218442933,3.028703703703704,-1.063425925925926,-0.1315740740740743,0.691527777777778,0.0,0.6,9.0,4.0,4.0,6.0,5.0,-1.9850999999999992,26.171699999999994,1.0,1.0,1.0,2.0,2.0,0.0,0.0,[*]CC(O)C[N+]([*])(C)C,[*]NC(CCC(=O)[O-])C([*])=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[N+]([*])(CC(O)C[*])(C)C,[*]C(C(CCC([O-])=O)N[*])=O,56,6,9,6182,497,1,14,12,0.08039469427369783,1,0,9.280416666666667,9.280416666666667,0.039351851851851416,0.039351851851851416,0.5253898420941258,20.428571428571427,102.15700000000001,90.06099999999999,102.09134042408999,42.0,2.0,2.5714285714285716,2.7142857142857144,1.6159591873687869,3.467261091454156,81.51740514423761,7.491563831562721,4.885991022562637,4.885991022562637,3.954507021897173,2.285350427691641,2.285350427691641,1.9160668196336126,1.9160668196336126,0.5758974746364638,0.5758974746364638,0.4214982059327063,0.4214982059327063,-0.08,53.32665318316997,3.8663320069380673,1.2017292597512377,1.8996852551037455,44.75308690781536,43.67424108439706,10.006437125691184,0.0,13.027703587438927,20.640100371266954,0.0,36.75050388470644,0.0,0.0,0.0,6.923737199690624,20.23,0.0,5.106527394840706,6.103966387748303,18.368403336453678,0.0,0.0,14.09534396535438,0.7750462962962963,1.1322685185185186,9.280416666666667,0.0,0.0,0.0,0.039351851851851416,2.164027777777778,4.442222222222222,1.0,7.0,2.0,0.0,1.0,4.0,3.0,0.0,-0.14440000000000008,27.789199999999987,1.0,1.0,10.86277777777778,10.86277777777778,0.0017129629629628607,-1.063425925925926,0.4652885756288683,15.555555555555555,128.107,122.05899999999998,128.03531663191,50.0,0.0,1.8888888888888888,2.5555555555555554,2.888888888888889,1.872628125553339,3.6976251278758037,161.8065198803332,8.85337115112852,4.71630870295431,4.71630870295431,5.074586062669972,2.451524385942557,2.451524385942557,1.5811205904819867,1.5811205904819867,0.7793957455563632,0.7793957455563632,0.32111426259404335,0.32111426259404335,-0.9000000000000001,189.13544068088723,4.9308175341142375,2.144233422611801,1.8103225174002546,52.65618813471224,51.568219126227916,14.69560176298435,12.255465811081404,5.733667477162185,18.88348407499998,0.0,10.84019487200289,18.297306640229365,9.589074368143644,12.841643245852019,0.0,69.22999999999999,5.969305287951849,14.69560176298435,18.748822975203524,0.0,5.733667477162185,-0.287157029478458,20.895684996220712,10.032907218442933,3.028703703703704,-1.063425925925926,-0.1315740740740743,0.691527777777778,0.0,0.6,9.0,4.0,4.0,6.0,5.0,-1.9850999999999992,26.171699999999994,1.0,1.0,1.0,2.0,2.0,0.0,0.0,[*]CC(O)C[N+]([*])(C)C,[*]NC(CCC(=O)[O-])C([*])=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[N+]([*])(CC(O)C[*])(C)C,[*]C(C(CCC([O-])=O)N[*])=O,64,3,9,6182,497,1,14,12,0.08039469427369783,1,0,9.280416666666667,9.280416666666667,0.039351851851851416,0.039351851851851416,0.5253898420941258,20.428571428571427,102.15700000000001,90.06099999999999,102.09134042408999,42.0,2.0,2.5714285714285716,2.7142857142857144,1.6159591873687869,3.467261091454156,81.51740514423761,7.491563831562721,4.885991022562637,4.885991022562637,3.954507021897173,2.285350427691641,2.285350427691641,1.9160668196336126,1.9160668196336126,0.5758974746364638,0.5758974746364638,0.4214982059327063,0.4214982059327063,-0.08,53.32665318316997,3.8663320069380673,1.2017292597512377,1.8996852551037455,44.75308690781536,43.67424108439706,10.006437125691184,0.0,13.027703587438927,20.640100371266954,0.0,36.75050388470644,0.0,0.0,0.0,6.923737199690624,20.23,0.0,5.106527394840706,6.103966387748303,18.368403336453678,0.0,0.0,14.09534396535438,0.7750462962962963,1.1322685185185186,9.280416666666667,0.0,0.0,0.0,0.039351851851851416,2.164027777777778,4.442222222222222,1.0,7.0,2.0,0.0,1.0,4.0,3.0,0.0,-0.14440000000000008,27.789199999999987,1.0,1.0,10.86277777777778,10.86277777777778,0.0017129629629628607,-1.063425925925926,0.4652885756288683,15.555555555555555,128.107,122.05899999999998,128.03531663191,50.0,0.0,1.8888888888888888,2.5555555555555554,2.888888888888889,1.872628125553339,3.6976251278758037,161.8065198803332,8.85337115112852,4.71630870295431,4.71630870295431,5.074586062669972,2.451524385942557,2.451524385942557,1.5811205904819867,1.5811205904819867,0.7793957455563632,0.7793957455563632,0.32111426259404335,0.32111426259404335,-0.9000000000000001,189.13544068088723,4.9308175341142375,2.144233422611801,1.8103225174002546,52.65618813471224,51.568219126227916,14.69560176298435,12.255465811081404,5.733667477162185,18.88348407499998,0.0,10.84019487200289,18.297306640229365,9.589074368143644,12.841643245852019,0.0,69.22999999999999,5.969305287951849,14.69560176298435,18.748822975203524,0.0,5.733667477162185,-0.287157029478458,20.895684996220712,10.032907218442933,3.028703703703704,-1.063425925925926,-0.1315740740740743,0.691527777777778,0.0,0.6,9.0,4.0,4.0,6.0,5.0,-1.9850999999999992,26.171699999999994,1.0,1.0,1.0,2.0,2.0,0.0,0.0,[*]CC(O)C[N+]([*])(C)C,[*]NC(CCC(=O)[O-])C([*])=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
